Order,Design No,Design,Curve01,Curve02,Curve03,Curve04,Curve05,Curve06,Curve07,Curve08,Curve09,Curve10,File01,File02,File03,File04,File05,File06,File07,File08,File09,File10
1,A0126  ,APPLICATOR                    ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
299,7973,CHANDAN,DEC59/3,DEC59/3,DEC59/3,DEC59/3,DEC59/3,DEC59/3,DEC59/3, , , ,Decorflair 59-3.txt,Decorflair 59-3.txt,Decorflair 59-3.txt,Decorflair 59-3.txt,Decorflair 59-3.txt,Decorflair 59-3.txt,Decorflair 59-3.txt, , , ,
300,13267  ,BARRAGE                       ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
301,10445  ,TINTERN                       ,AVA8,AVA8,AVA8,AVA8, , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , ,
302,10261  ,GAVIN STRIPE                  ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , ,
303,10560,ATTACHE',AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
304,13824,VAQUERO,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
305,14865  ,SCANDAL                       ,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
306,14880  ,LUSTER                        ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
307,15902,KARIM,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
308,16317,URBAN STRIPE,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
309,16363,STARS & CHECKS FOREVER,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
310,16311  ,FRISSON                       ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
311,16916  ,RL GRANDES RAYURE             ,EQ1, , , , , , , , , ,eQ1.txt, , , , , , , , , ,
312,A7119  ,BRICE TEXTURE                 ,FAS15,FAS15,FAS15,FAS15, , , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , , ,
313,A3714  ,BASKET                        ,NC, , , , , , , , , ,Missing, , , , , , , , , ,
314,11692  ,NIEGI                         ,CSS13, , , , , , , , , ,CSS13.txt, , , , , , , , , ,
315,C5236,CAMELLIA,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
316,C6722  ,RESTORATION                   ,FAS15, , , , , , , , , ,Fashion15.txt, , , , , , , , , ,
317,16177  ,FORTUNY                       ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
318,X8198  ,DOUBLE STRIE                  ,DEC59/5,DEC59/5,DEC59/5, , , , , , , ,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt, , , , , , , ,
319,14103  ,BARRI TEXTURE                 ,AVA8, , , , , , , , , ,AVA8.txt, , , , , , , , , ,
320,13153  ,DREAM ON                      ,AVA8,AVA8,AVA8,AVA8,AVA8, , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , ,
321,R5015,WOODGRAIN II,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
322,16236  ,MARBRE                        ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
323,C5385  ,TENOR III                     ,DEC69,DEC69,DEC69,DEC69,DEC69,DEC69, , , , ,Decorflair 69.txt,Decorflair 69.txt,Decorflair 69.txt,Decorflair 69.txt,Decorflair 69.txt,Decorflair 69.txt, , , , ,
324,A5781  ,REPUBLIQUE                    ,TTP,TTP, , , , , , , , ,Missing,Missing, , , , , , , , ,
325,A1046  ,CLOUDBURST                    ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
326,15897  ,WAYPOST                       ,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
327,13235  ,INTOXICATE                    ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
328,7913   ,ELWOOD                        ,DEC59/3,DEC59/3,DEC59/3, , , , , , , ,Decorflair 59-3.txt,Decorflair 59-3.txt,Decorflair 59-3.txt, , , , , , , ,
329,8442   ,CLASSIC DOT POS. II           ,EQ1, , , , , , , , , ,eQ1.txt, , , , , , , , , ,
330,92325  ,HERO STRIPE II                ,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
331,C6404  ,CHESTERTON II                 ,CSS8,CSS8,CSS8,CSS8,CSS8,CSS8,CSS8,CSS8, , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , ,
332,C7357  ,BOUNTY                        ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , ,
333,12520,XORLA,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
334,11052  ,YACHI                         ,AVA8,AVA8,AVA8, , , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , , ,
335,15099  ,BENOIT                        ,EQ1,EQ1,EQ1, , , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , , ,
336,15820  ,CERNAN                        ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
337,16659  ,PARABELLE                     ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
338,16663  ,MOUNTAIN GEM                  ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
339,16825  ,SPORADES                      ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
340,12428  ,MCCLELLAN                     ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , ,
341,15003,VARIEGATED,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
342,14603  ,CANVASBACK                    ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , ,
343,9178   ,VITTORIO II                   ,CSS13,CSS13,CSS13, , , , , , , ,CSS13.txt,CSS13.txt,CSS13.txt, , , , , , , ,
344,9375   ,TRILELEIA PLAID               ,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
345,M55,GLOBAL SKY,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
346,C6922  ,MORNING LACE                  ,DEC69,DEC59/3, , , , , , , , ,Decorflair 69.txt,Decorflair 59-3.txt, , , , , , , , ,
347,8565   ,HUMPHREYS                     ,CSS13,CSS13,CSS13,CSS13,CSS13, , , , , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , , , , ,
348,15821  ,LEINBACK                      ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
349,11979  ,UZETTA                        ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , ,
350,16827  ,KEROS                         ,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
351,16655  ,SHELTON                       ,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
352,16653  ,SOLARIA                       ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
353,14078  ,FLEET STREET                  ,AVA10,AVA10, , , , , , , , ,AVA10.txt,AVA10.txt, , , , , , , , ,
354,14027,GRASS WEAVE,CSS13,CSS13, , , , , , , , ,CSS13.txt,CSS13.txt, , , , , , , , ,
355,13583,GISA,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
356,13143  ,PORFIRIO II                   ,AVA8,AVA8,AVA8, , , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , , ,
357,16835  ,VPD106942 VS INTO THE BLUE    ,EQ1, , , , , , , , , ,eQ1.txt, , , , , , , , , ,
358,16919  ,RL POINTS                     ,EQ1, , , , , , , , , ,eQ1.txt, , , , , , , , , ,
359,9416   ,NAUTICAL ADVENTURES II        ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , ,
360,C6126  ,SAINT LAURENT II              ,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5, , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , ,
361,16801  ,ARCHITECTURE                  ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
362,10288,NICOSIA,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , ,
363,9740   ,COMPULSION                    ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , ,
364,9628,HUNTERS DELUXE,FAS15,FAS15,FAS15,FAS15, , , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , , ,
365,9857   ,ZEBULON PLAID                 ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , ,
366,C6470  ,DRYWALL                       ,FAS15,FAS15,FAS15,FAS15, , , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , , ,
367,C6502  ,LEONARD FLORAL II             ,DEC59,DEC59,DEC59,DEC59,DEC59,DEC59,DEC59, , , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , , ,
368,9421   ,AZIZE                         ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , ,
369,95007  ,BURLAP                        ,NC,NC, , , , , , , , ,Missing,Missing, , , , , , , , ,
370,9507   ,CHEVELEY                      ,FAS15,FAS15,FAS15,FAS15, , , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , , ,
371,9386   ,NIZANA                        ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , ,
372,9423   ,HILLANDALE                    ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , ,
373,8415   ,NOUVELLE                      ,DEC59/5,DEC59/5,DEC59/5,DEC59/5,DEC59/5,DEC59/5,DEC59/5, , , ,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt, , , ,
374,8340   ,BUNNIE STRIPE                 ,NC, , , , , , , , , ,Missing, , , , , , , , , ,
375,8108   ,KURANDA II                    ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , ,
376,7612   ,TIGERSKIN                     ,FAS15,FAS15,FAS15,FAS15, , , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , , ,
377,10693  ,EL CID                        ,K2,K2,K2,K2, , , , , , ,K2B.txt,K2B.txt,K2B.txt,K2B.txt, , , , , , ,
378,X9796,SAVAGE SIDEWINDER,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , ,
379,C4099  ,TWIN TOWERS                   ,NC,NC,NC, , , , , , , ,Missing,Missing,Missing, , , , , , , ,
380,10897  ,NEBULA                        ,AVA8,AVA8,AVA8,AVA8, , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , ,
381,11286  ,ANTERO                        ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , ,
382,11368  ,DALILA                        ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , ,
383,12078  ,PASSIONATE                    ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
384,12525  ,EBELIN                        ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
385,15158  ,ADORA                         ,EQ1, , , , , , , , , ,eQ1.txt, , , , , , , , , ,
386,14889  ,VALADIO BLOOMS                ,K2,K2,K2,K2,K2, , , , , ,K2B.txt,K2B.txt,K2B.txt,K2B.txt,K2B.txt, , , , , ,
387,14126  ,HARD ROCK MAPLE               ,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
388,14490  ,STANDISH                      ,AVA8,AVA8,AVA8, , , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , , ,
389,14312  ,HEATHROW                      ,AVA8,AVA8,AVA8,AVA8,AVA8, , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , ,
390,16750  ,JORAH                         ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
391,16721  ,ERGO SHIELD                   ,EQ1,EQ1,EQ1, , , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , , ,
392,16725  ,PULSE PRINT                   ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
393,16081,TATA,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
394,16178,ON A ROLL,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
395,13009  ,SPONTANEOUS                   ,AVA8,AVA8,AVA8,AVA8,AVA8, , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , ,
396,11279  ,CHADRON                       ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , ,
397,C4500  ,FARMER'S MARKET III           ,FAS14,FAS14,FAS14,FAS14,FAS14,FAS14,FAS14,FAS14, , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , ,
398,16719  ,VS ICONIC 101545 STRIPE       ,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
399,13985  ,KETSO                         ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , ,
400,C6376  ,DYNASTY                       ,FAS14,FAS14,FAS14,FAS14,FAS14,FAS14,FAS14,FAS14, , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , ,
401,8352   ,VERDANT                       ,CSS13,CSS13,CSS13, , , , , , , ,CSS13.txt,CSS13.txt,CSS13.txt, , , , , , , ,
402,9422   ,AUSTRIA II                    ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , ,
403,15320  ,PANTERRA                      ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
404,11094  ,FUTURISM                      ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , ,
405,16055  ,JUMERIAH                      ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
406,8738,BRODIE,K2,K2,K2,K2,K2,K2, , , , ,K2B.txt,K2B.txt,K2B.txt,K2B.txt,K2B.txt,K2B.txt, , , , ,
407,A4878,ANNABELLA,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , ,
408,16480,PYRENEES,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
409,14004,HARRISBURG,AVA8,AVA8,AVA8,AVA8,AVA8, , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , ,
410,16938  ,CALYPSO COSMIC GARDEN         ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
411,16290  ,KINDY                         ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
412,17029  ,BD VOILE                      ,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
413,13855  ,PEBBLES                       ,AVA8, , , , , , , , , ,AVA8.txt, , , , , , , , , ,
414,9253   ,WOODSY STRIPE II              ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , , , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , , , ,
415,11908,WHILEY,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
416,16920  ,RL GRAND PALMIER              ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
417,16212  ,POP JUNGLE                    ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
418,15226  ,SWEET MOMENT                  ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
419,16834  ,SPIFFY                        ,EQ1, , , , , , , , , ,eQ1.txt, , , , , , , , , ,
420,14740  ,WHIRLS                        ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
421,16819  ,TB MADRAS                     ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , ,
422,7646   ,INK JET TESTS                 ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
423,C5688  ,VALMONT III                   ,DEC59/3,DEC59/3,DEC59/3,DEC59/3, , , , , , ,Decorflair 59-3.txt,Decorflair 59-3.txt,Decorflair 59-3.txt,Decorflair 59-3.txt, , , , , , ,
424,13970  ,WINSLOW                       ,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
425,R4965  ,CEDAR STYLE                   ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
426,8759   ,TAGISH                        ,DEC59/5,DEC59/5,DEC59/5,DEC59/5,DEC59/5,DEC59/5, , , , ,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt, , , , ,
427,13585  ,KIOGA                         ,AVA8, , , , , , , , , ,AVA8.txt, , , , , , , , , ,
428,13154  ,PHILOSOPHY                    ,AVA8,AVA8,AVA8,AVA8, , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , ,
429,C6057  ,TULSA II                      ,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5,TP-NEW5, , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , ,
430,A3399  ,STRIE STRIPE II               ,CSS13, , , , , , , , , ,CSS13.txt, , , , , , , , , ,
431,17163,SENCHA,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , ,
432,8852   ,ROUND & ROUND                 ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , , , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , , , ,
433,14334  ,CONNAUGHT                     ,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12, , , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , , ,
434,14340  ,EUPHORIA                      ,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12, , , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , , ,
435,14721,JESLYN,AVA12,EQ1,AVA12,EQ1, , , , , , ,Missing,eQ1.txt,Missing,eQ1.txt, , , , , , ,
436,15887  ,DOTS                          ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
437,16512  ,DOKITRAVEL                    ,C,M,Y,K,EQ1, , , , , ,Missing,Missing,Missing,Missing,eQ1.txt, , , , , ,
438,14745  ,WHAT'S NEW                    ,C,M,Y,K,EQ1,EQ1, , , , ,Missing,Missing,Missing,Missing,eQ1.txt,eQ1.txt, , , , ,
439,C6984  ,MILO STRIE                    ,CSS13,CSS13,CSS13, , , , , , , ,CSS13.txt,CSS13.txt,CSS13.txt, , , , , , , ,
440,16935  ,ETOILE LECOUR                 ,EQ1,EQ1,EQ1, , , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , , ,
441,16833  ,MAVROS                        ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
442,16514  ,DOKI PUNK                     ,C,M,Y,K,EQ1,EQ1, , , , ,Missing,Missing,Missing,Missing,eQ1.txt,eQ1.txt, , , , ,
443,14156  ,LULLABY                       ,AVA10,AVA10,AVA10,AVA10,AVA10,AVA10, , , , ,AVA10.txt,AVA10.txt,AVA10.txt,AVA10.txt,AVA10.txt,AVA10.txt, , , , ,
444,15019  ,PALATINE                      ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
445,13021,WEEAM,AVA8,AVA8,AVA8, , , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , , ,
446,13734  ,ALICANTE                      ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , ,
447,A2145  ,CHAMOIS                       ,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
448,12757  ,PANGARA                       ,CSS13,CSS13,CSS13, , , , , , , ,CSS13.txt,CSS13.txt,CSS13.txt, , , , , , , ,
449,C6941  ,DAWSON CREEK II               ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , ,
450,8212   ,AMBROSE II                    ,FAS15,FAS15,FAS15,FAS15, , , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , , ,
451,9886   ,HILDEBRAND                    ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , ,
452,C6197  ,AFRICAN PONY II               ,TP-NEW5,TP-NEW5, , , , , , , , ,Missing,Missing, , , , , , , , ,
